user_id,dt,region,device,acq_channel
3b79f9f603a7,2020-05-29,Europe,iPhone,GameAds
9789d7d5d232,2020-05-29,Europe,iPhone,SenseAds
f5a0a83f282_,2020-05-29,North America,iPhone,GameAds
412_13f36-__,2020-05-29,North America,iPhone,GameAds
a0b-a95a802a,2020-05-29,North America,iPhone,GameAds
05356c_c7d6c,2020-05-29,North America,iPhone,GameAds
-346491970_9,2020-05-29,Europe,iPhone,SenseAds
2__34257325a,2020-05-29,South America,iPhone,GameAds
c3cc0795_7ab,2020-05-29,North America,iPhone,GameAds
61167b-b95f7,2020-05-29,North America,iPhone,GameAds
159-8_-b283-,2020-05-29,North America,iPhone,GameAds
aab9db-6145-,2020-05-29,CIS,iPhone,GameAds
b5c_64f0c94f,2020-05-29,CIS,iPhone,GameAds
24afd82126b3,2020-05-29,North America,iPhone,GameAds
fa7787b40852,2020-05-29,CN,iPhone,GameAds
5ddf-a5c8b51,2020-05-29,CIS,iPhone,GameAds
835f-49d-52-,2020-05-29,Europe,iPhone,SenseAds
b82c08f16bb7,2020-05-29,North America,iPhone,GameAds
2-4-46aafcd6,2020-05-29,Europe,iPhone,GameAds
fbd686fd7935,2020-05-29,Europe,iPhone,GameAds
47-4_2b992ff,2020-05-29,Africa,iPhone,GameAds
bd5240c4c8b9,2020-05-29,Europe,iPhone,GameAds
cc48d547c71c,2020-05-29,CIS,iPhone,GameAds
b808d3271681,2020-05-29,CIS,iPhone,GameAds
358150_212ad,2020-05-29,Europe,iPhone,GameAds
f36_f-f73b6-,2020-05-29,North America,iPhone,GameAds
578a639f5_0d,2020-05-29,CIS,iPhone,GameAds
1dfbbfa95--c,2020-05-29,Europe,iPhone,SenseAds
5773b1142b49,2020-05-29,South America,iPhone,GameAds
09573d21cdba,2020-05-29,North America,iPhone,SenseAds
8ffb75236c19,2020-05-29,Europe,iPhone,SenseAds
9_-fa_acc5f6,2020-05-29,Australia,iPhone,GameAds
9cc68b273801,2020-05-29,CIS,iPhone,GameAds
4b15_9fac4_2,2020-05-29,CIS,iPhone,GameAds
f0d-21c2d_f7,2020-05-29,Europe,iPhone,GameAds
_-0d6b480b_f,2020-05-29,North America,iPhone,GameAds
0f75dab55c3_,2020-05-29,North America,iPhone,GameAds
6f_dfc691d6-,2020-05-29,Australia,iPhone,GameAds
065dc2_8fc82,2020-05-29,CN,iPhone,GameAds
_23cff38016_,2020-05-29,CIS,iPhone,GameAds
3_3d5d4-1dd-,2020-05-29,SEA,iPhone,GameAds
8faa5f446586,2020-05-29,Europe,iPhone,GameAds
7f3ff9fb1663,2020-05-29,CIS,iPhone,GameAds
5d5_d4f662c6,2020-05-29,North America,iPhone,GameAds
9463174f8a7d,2020-05-29,Europe,iPhone,SenseAds
d7d2b09162--,2020-05-29,Europe,iPhone,GameAds
0f768ba88-7c,2020-05-29,North America,iPhone,SenseAds
1fb7199c3a02,2020-05-29,North America,iPhone,GameAds
0-_76965-7c-,2020-05-29,North America,iPhone,GameAds
3d7-1f3924_4,2020-05-29,Europe,iPhone,GameAds
f730a53aff-2,2020-05-29,Europe,iPhone,GameAds
c646db18ca80,2020-05-29,CN,iPhone,GameAds
2d4-189a9375,2020-05-29,CIS,iPhone,GameAds
d50d362a8c6a,2020-05-29,Africa,iPhone,GameAds
d8cac5914a0_,2020-05-29,Australia,iPhone,SenseAds
c805870910ca,2020-05-29,CN,iPhone,GameAds
347fbc_0c4d7,2020-05-29,South America,iPhone,SenseAds
5_22598bd5a3,2020-05-29,North America,iPhone,SenseAds
c9f16992d121,2020-05-29,North America,iPhone,GameAds
5_44d45b696b,2020-05-29,North America,iPhone,GameAds
19876a13d9d0,2020-05-29,Europe,iPhone,GameAds
686f72f732d9,2020-05-29,North America,iPhone,GameAds
_05599198ca0,2020-05-29,North America,iPhone,GameAds
8_7-afc5-8d8,2020-05-29,Europe,iPhone,GameAds
04-1ca22dfc4,2020-05-29,North America,iPhone,GameAds
-88b81bac9da,2020-05-29,North America,iPhone,GameAds
c7c0d_f284-a,2020-05-29,CIS,iPhone,GameAds
a53612c_670_,2020-05-29,North America,iPhone,GameAds
-b9c0373a940,2020-05-29,CIS,iPhone,GameAds
c087508f_bc-,2020-05-29,CIS,iPhone,SenseAds
3bdb60f1b-85,2020-05-29,North America,iPhone,GameAds
4c92a157470b,2020-05-29,Europe,iPhone,SenseAds
d41778_825a_,2020-05-29,South America,iPhone,GameAds
d_1564b69cab,2020-05-29,North America,iPhone,GameAds
3dbbc45f73-8,2020-05-29,CIS,iPhone,SenseAds
95568cf54ad3,2020-05-29,North America,iPhone,GameAds
85a9b5_9705d,2020-05-29,North America,iPhone,SenseAds
-ac9-0d1f76f,2020-05-29,North America,iPhone,GameAds
bc3548b690a1,2020-05-29,North America,iPhone,SenseAds
f--cac472c7d,2020-05-29,CIS,iPhone,GameAds
99b_0bd175d0,2020-05-29,SEA,iPhone,GameAds
_16_-f50b70a,2020-05-29,North America,iPhone,GameAds
_da3-5-d2b-6,2020-05-29,CIS,iPhone,SenseAds
8073fa1bbf-7,2020-05-29,North America,iPhone,GameAds
337dfcf1f3d8,2020-05-29,CN,iPhone,GameAds
a542-84bf2a3,2020-05-29,Europe,iPhone,SenseAds
8670d990_fac,2020-05-29,CIS,iPhone,GameAds
1_57f43b04ab,2020-05-29,Europe,iPhone,GameAds
d1-6cf57969_,2020-05-29,North America,iPhone,GameAds
b1a_223_f685,2020-05-29,North America,iPhone,GameAds
7696c49156a-,2020-05-29,North America,iPhone,GameAds
36192011c-43,2020-05-29,CIS,iPhone,GameAds
-f-88729-27a,2020-05-29,Europe,iPhone,GameAds
292c7--f_9f2,2020-05-29,Europe,iPhone,GameAds
06944f_c-3a6,2020-05-29,North America,iPhone,GameAds
f011994c7d5c,2020-05-29,CIS,iPhone,SenseAds
3f8c48c104-b,2020-05-29,SEA,iPhone,GameAds
44a4d006_1_2,2020-05-29,North America,iPhone,GameAds
f-f14_f6c07c,2020-05-29,North America,iPhone,GameAds
c39c80965ff_,2020-05-29,Europe,iPhone,SenseAds
42-4241611cd,2020-05-29,CN,iPhone,GameAds
_0c4f_d04a1a,2020-05-29,Europe,iPhone,GameAds
d6_12bc292a8,2020-05-29,CN,iPhone,GameAds
5551b35f2-3f,2020-05-29,Europe,iPhone,GameAds
8c0c_1-86_c-,2020-05-29,CN,iPhone,GameAds
9b-_df4-1c6c,2020-05-29,CIS,iPhone,GameAds
78_5d-5_0_2-,2020-05-29,Europe,iPhone,SenseAds
9a32f65ad_4b,2020-05-29,North America,iPhone,SenseAds
74dc12df8386,2020-05-29,North America,iPhone,GameAds
2b28f4fb2358,2020-05-29,Europe,iPhone,GameAds
b-53a8663-77,2020-05-29,CN,iPhone,GameAds
2515c50-80f-,2020-05-29,North America,iPhone,GameAds
_9-05-98b82a,2020-05-29,North America,iPhone,GameAds
a70ffa3096_8,2020-05-29,CIS,iPhone,GameAds
b9a-681c9b_d,2020-05-29,North America,iPhone,SenseAds
13b948d___6f,2020-05-29,Europe,iPhone,GameAds
651d2f-c7-b1,2020-05-29,North America,iPhone,GameAds
a94_61bd41cf,2020-05-29,North America,iPhone,GameAds
7a475a-90252,2020-05-29,Europe,iPhone,SenseAds
9_5a82c6bd95,2020-05-29,CIS,iPhone,GameAds
c57579c1dad0,2020-05-29,Europe,iPhone,GameAds
-239dd7d26-f,2020-05-29,Europe,iPhone,GameAds
db48cf0a9_87,2020-05-29,Europe,iPhone,GameAds
_41d_1-612fa,2020-05-29,Australia,iPhone,GameAds
77-f5-84b2_8,2020-05-29,North America,iPhone,GameAds
b1c32f9c07a5,2020-05-29,Australia,iPhone,GameAds
0488_86d90-7,2020-05-29,SEA,iPhone,GameAds
75b9f_bc0f45,2020-05-29,Europe,iPhone,SenseAds
c3b1a8cb8-3_,2020-05-29,North America,iPhone,SenseAds
a_75f-_f5a8c,2020-05-29,CN,iPhone,GameAds
5544-8555-12,2020-05-29,North America,iPhone,GameAds
38-37d9d95da,2020-05-29,CIS,iPhone,SenseAds
_6cd6b105240,2020-05-29,Europe,iPhone,GameAds
ab1aa-cc3b51,2020-05-29,Europe,iPhone,GameAds
887a457f3119,2020-05-29,North America,iPhone,SenseAds
ab86986214a0,2020-05-29,CN,iPhone,GameAds
6d5b87_a_c6f,2020-05-29,Europe,iPhone,GameAds
212d11_d84df,2020-05-29,North America,iPhone,GameAds
97b660c_0-50,2020-05-29,CIS,iPhone,GameAds
4_8394144c-9,2020-05-29,Europe,iPhone,GameAds
-1-d2-365ba9,2020-05-29,Africa,iPhone,GameAds
d906338bc51a,2020-05-29,Europe,iPhone,GameAds
5537bdb8970a,2020-05-29,North America,iPhone,SenseAds
f6dd-5a57-f1,2020-05-29,Europe,iPhone,GameAds
451016-74_8d,2020-05-29,Australia,iPhone,SenseAds
20d70d385f6c,2020-05-29,Europe,iPhone,GameAds
8b0f585874b1,2020-05-29,North America,iPhone,GameAds
faf0169-546a,2020-05-29,Australia,iPhone,GameAds
509d4842_825,2020-05-29,Australia,iPhone,GameAds
_-18bdc-0476,2020-05-29,South America,iPhone,GameAds
_df4f_7b6-3b,2020-05-29,Europe,iPhone,GameAds
0a1a_aa6c522,2020-05-29,Europe,iPhone,SenseAds
0f_99-c600df,2020-05-29,Australia,iPhone,GameAds
8550-8a08268,2020-05-29,CIS,iPhone,GameAds
4803526cfc9b,2020-05-29,Europe,iPhone,GameAds
c7adc5-a6299,2020-05-29,North America,iPhone,SenseAds
21-c13bb0c7_,2020-05-29,North America,iPhone,SenseAds
3c0a46160cc6,2020-05-29,Africa,iPhone,GameAds
9d5b-a64a570,2020-05-29,North America,iPhone,GameAds
dd-bca__4145,2020-05-29,North America,iPhone,SenseAds
_f005_9-3d44,2020-05-29,North America,iPhone,GameAds
86673204-744,2020-05-29,CN,iPhone,GameAds
a_0c3_d5f7a4,2020-05-29,CIS,iPhone,SenseAds
6-_6407942b6,2020-05-29,CN,iPhone,GameAds
4bf78bb13ccf,2020-05-29,Europe,iPhone,GameAds
d85c034addff,2020-05-29,North America,iPhone,GameAds
a_3d01a709d-,2020-05-29,North America,iPhone,GameAds
b34626-f01-3,2020-05-29,SEA,iPhone,GameAds
a8dd03_1177c,2020-05-29,SEA,iPhone,GameAds
-27df-48f704,2020-05-29,CIS,iPhone,SenseAds
dc81-cfb7-d6,2020-05-29,SEA,iPhone,GameAds
4d3a63cb37-6,2020-05-29,Africa,iPhone,GameAds
-f164fbdc08a,2020-05-29,North America,iPhone,GameAds
5f22348c2d02,2020-05-29,North America,iPhone,GameAds
0_80a603b1a2,2020-05-29,North America,iPhone,GameAds
56d336_2075b,2020-05-29,Europe,iPhone,GameAds
_f4-f0__6463,2020-05-29,Europe,iPhone,SenseAds
84__fd_8-d82,2020-05-29,Europe,iPhone,SenseAds
5dd27cc62529,2020-05-29,North America,iPhone,GameAds
bc__bb91f0d8,2020-05-29,CN,iPhone,GameAds
8d8c22-9ff82,2020-05-29,CIS,iPhone,GameAds
165c3-602_aa,2020-05-29,CN,iPhone,SenseAds
a44-27937834,2020-05-29,CN,iPhone,GameAds
_05-_b062_39,2020-05-29,North America,iPhone,GameAds
863050285d41,2020-05-29,North America,iPhone,GameAds
1710720576d6,2020-05-29,CIS,iPhone,GameAds
bc3aab8c_230,2020-05-29,SEA,iPhone,GameAds
8c7ff_707-8f,2020-05-29,Europe,iPhone,GameAds
292c75b7f6db,2020-05-29,North America,iPhone,GameAds
3c2_c3fd4961,2020-05-29,CIS,iPhone,GameAds
58a_9d4d1_cb,2020-05-29,North America,iPhone,GameAds
337-abc3900c,2020-05-29,Europe,iPhone,GameAds
9a1b1c5cb957,2020-05-29,Europe,iPhone,GameAds
bb-42425cdb3,2020-05-29,North America,iPhone,GameAds
17524a896499,2020-05-29,CN,iPhone,GameAds
69_2-f35-71f,2020-05-29,North America,iPhone,GameAds
-146184136_d,2020-05-29,CN,iPhone,GameAds
b7a12543f989,2020-05-29,Australia,iPhone,GameAds
-358__da745a,2020-05-29,Europe,iPhone,GameAds
cd740bf4c-fc,2020-05-29,North America,iPhone,SenseAds
54df_-46bc20,2020-05-29,Europe,iPhone,GameAds
4f22a8_35f58,2020-05-29,South America,iPhone,SenseAds
26a217f47208,2020-05-29,North America,iPhone,SenseAds
113d741-3605,2020-05-29,Africa,iPhone,GameAds
f_833_421__d,2020-05-29,CIS,iPhone,GameAds
ba76c5d639ac,2020-05-29,Australia,iPhone,GameAds
555d97935c_f,2020-05-29,North America,iPhone,SenseAds
6bcbffc9-_f4,2020-05-29,North America,iPhone,GameAds
2-2c35_0c37c,2020-05-29,North America,iPhone,GameAds
d8-7f75--f50,2020-05-29,Europe,iPhone,GameAds
14d-2c8ca87a,2020-05-29,North America,iPhone,SenseAds
9d522d58--_1,2020-05-29,North America,iPhone,GameAds
9373c95-d57f,2020-05-29,South America,iPhone,GameAds
395-_4_ab2_0,2020-05-29,Europe,iPhone,GameAds
b94b8340ca64,2020-05-29,Europe,iPhone,SenseAds
09d3d01766bb,2020-05-29,North America,iPhone,GameAds
c66-3b66-b21,2020-05-29,South America,iPhone,GameAds
d55c02215-d3,2020-05-29,CN,iPhone,GameAds
-243321a_998,2020-05-29,Australia,iPhone,GameAds
-4116baa2849,2020-05-29,North America,iPhone,GameAds
-300dfab08fd,2020-05-29,CN,iPhone,GameAds
--f2527c25af,2020-05-29,North America,iPhone,GameAds
1_15f80cd434,2020-05-29,CIS,iPhone,GameAds
29-56422fbb5,2020-05-29,North America,iPhone,GameAds
c2-28-2f41_d,2020-05-29,Australia,iPhone,SenseAds
7362cf49f43f,2020-05-29,North America,iPhone,GameAds
1-9b5bb5af76,2020-05-29,North America,iPhone,GameAds
4f1809a56020,2020-05-29,North America,iPhone,GameAds
-f809_72-d6a,2020-05-29,North America,iPhone,GameAds
f50fdb1c5b06,2020-05-29,Europe,iPhone,SenseAds
bd_6f9afbbd4,2020-05-29,Europe,iPhone,GameAds
ff95a_283d39,2020-05-29,South America,iPhone,SenseAds
-86f1789_9d7,2020-05-29,North America,iPhone,GameAds
737c6-7a09b7,2020-05-29,CN,iPhone,GameAds
adc15cdac6af,2020-05-29,North America,iPhone,GameAds
-229dda3c4d9,2020-05-29,Europe,iPhone,GameAds
-72b6b2__5d-,2020-05-29,North America,iPhone,GameAds
-74065c75f7a,2020-05-29,North America,iPhone,GameAds
1575c37a2518,2020-05-29,Europe,iPhone,SenseAds
6930-139b484,2020-05-29,CN,iPhone,GameAds
210814fb8a4_,2020-05-29,North America,iPhone,SenseAds
95_f945d8187,2020-05-29,North America,iPhone,GameAds
7_-872b5b015,2020-05-30,SEA,iPhone,GameAds
1b-_6-999bb3,2020-05-30,Europe,iPhone,GameAds
ff_4d3a96_cb,2020-05-30,North America,iPhone,GameAds
2ac-20078a77,2020-05-30,North America,iPhone,SenseAds
3d577660df96,2020-05-30,Europe,iPhone,GameAds
6910_fd447a7,2020-05-30,North America,iPhone,SenseAds
d903174_1f45,2020-05-30,North America,iPhone,GameAds
f2-_a2284919,2020-05-30,Europe,iPhone,GameAds
8c2b5c0322fd,2020-05-30,North America,iPhone,GameAds
3138f43-0b88,2020-05-30,Europe,iPhone,SenseAds
89fffc_c7257,2020-05-30,CN,iPhone,GameAds
a_ad82d_7a9c,2020-05-30,North America,iPhone,SenseAds
7878d--2-ff5,2020-05-30,North America,iPhone,GameAds
4564_16b4616,2020-05-30,North America,iPhone,GameAds
d5a3d2f07c45,2020-05-30,North America,iPhone,GameAds
937df5922831,2020-05-30,North America,iPhone,GameAds
b14b-f8d75c6,2020-05-30,Europe,iPhone,GameAds
5-a0d68c4ca9,2020-05-30,Africa,iPhone,GameAds
286_84654__d,2020-05-30,Europe,iPhone,GameAds
84_4085179b-,2020-05-30,CIS,iPhone,GameAds
66-7792303ac,2020-05-30,North America,iPhone,GameAds
58ba-5ba4d__,2020-05-30,CIS,iPhone,GameAds
68-ffc89693-,2020-05-30,North America,iPhone,GameAds
5a4bb29-8_7-,2020-05-30,CN,iPhone,GameAds
941dc67c0168,2020-05-30,Europe,iPhone,SenseAds
7f82-a0f58-c,2020-05-30,SEA,iPhone,GameAds
2dc1a42fd1cc,2020-05-30,North America,iPhone,GameAds
23862166c3d4,2020-05-30,North America,iPhone,GameAds
_3aad57329_6,2020-05-30,North America,iPhone,GameAds
58bdf2a52766,2020-05-30,CIS,iPhone,SenseAds
12-256_07f_0,2020-05-30,CIS,iPhone,GameAds
ffa73-51fd56,2020-05-30,South America,iPhone,GameAds
aa72ab1d-2bf,2020-05-30,Europe,iPhone,GameAds
4c4d45602bba,2020-05-30,North America,iPhone,GameAds
b2f9fc970d68,2020-05-30,Europe,iPhone,SenseAds
05_6b5d25803,2020-05-30,CIS,iPhone,SenseAds
f2d222a9315c,2020-05-30,North America,iPhone,GameAds
5d40_0__f72f,2020-05-30,Australia,iPhone,GameAds
69dc8372f459,2020-05-30,South America,iPhone,GameAds
-95cd944df6c,2020-05-30,CIS,iPhone,GameAds
9349515-f-98,2020-05-30,Europe,iPhone,SenseAds
243122036822,2020-05-30,Europe,iPhone,SenseAds
6_-235-c38c-,2020-05-30,Europe,iPhone,GameAds
a8652a9bcf64,2020-05-30,North America,iPhone,GameAds
a0f226151644,2020-05-30,Europe,iPhone,GameAds
ab3b_2a-2-12,2020-05-30,Europe,iPhone,GameAds
--0424774bcb,2020-05-30,CIS,iPhone,SenseAds
0-bd7ff87af8,2020-05-30,Europe,iPhone,GameAds
a9343_c__3fb,2020-05-30,Europe,iPhone,SenseAds
7a90bc6b73af,2020-05-30,Europe,iPhone,GameAds
7391_7_b9b20,2020-05-30,North America,iPhone,GameAds
d5078b4_a992,2020-05-30,North America,iPhone,GameAds
cdacc9995fd2,2020-05-30,North America,iPhone,GameAds
691d1896dcb0,2020-05-30,Europe,iPhone,GameAds
cfd0f412-6df,2020-05-30,CIS,iPhone,GameAds
-39ca069478d,2020-05-30,SEA,iPhone,GameAds
d8d0-0512433,2020-05-30,North America,iPhone,GameAds
6daf4843fb_6,2020-05-30,North America,iPhone,GameAds
00c1-8b_59-b,2020-05-30,North America,iPhone,SenseAds
91d6f_3db115,2020-05-30,Europe,iPhone,GameAds
608_09447f5c,2020-05-30,Europe,iPhone,GameAds
7f_a7-4bf1b5,2020-05-30,CN,iPhone,GameAds
_713392448f9,2020-05-30,Africa,iPhone,GameAds
9-bc95b052-7,2020-05-30,SEA,iPhone,GameAds
35cc82bd20_a,2020-05-30,CN,iPhone,GameAds
-468415091_4,2020-05-30,North America,iPhone,GameAds
591493fa4a6-,2020-05-30,Europe,iPhone,GameAds
655ba81b032a,2020-05-30,North America,iPhone,GameAds
baf85af44a71,2020-05-30,South America,iPhone,SenseAds
7b9b7aaa9f_b,2020-05-30,Europe,iPhone,SenseAds
1d8d18135002,2020-05-30,Europe,iPhone,GameAds
f7b0905afbc2,2020-05-30,North America,iPhone,GameAds
a6_7f-f6_658,2020-05-30,North America,iPhone,SenseAds
85-5d-b3___a,2020-05-30,North America,iPhone,GameAds
7fd-442a-aa_,2020-05-30,North America,iPhone,SenseAds
f26992223b11,2020-05-30,CN,iPhone,GameAds
8b7-a99c99_7,2020-05-30,North America,iPhone,GameAds
a808bd5324c5,2020-05-30,North America,iPhone,GameAds
173_ab748b39,2020-05-30,North America,iPhone,GameAds
_1c5bab3dc3a,2020-05-30,CN,iPhone,SenseAds
297_198-3417,2020-05-30,North America,iPhone,GameAds
f_d393-2bd7b,2020-05-30,Australia,iPhone,GameAds
095f36578c67,2020-05-30,SEA,iPhone,SenseAds
0c-_dacc1b3-,2020-05-30,Europe,iPhone,GameAds
4d0b0-2-155c,2020-05-30,North America,iPhone,GameAds
8a69-_bddd6f,2020-05-30,South America,iPhone,GameAds
f685b1_db691,2020-05-30,CN,iPhone,GameAds
5d1455c60bb3,2020-05-30,SEA,iPhone,GameAds
f09d-a195_1-,2020-05-30,Europe,iPhone,GameAds
89aa1fc0590b,2020-05-30,CN,iPhone,SenseAds
659d3f_37390,2020-05-30,North America,iPhone,GameAds
cbd_110_f2-3,2020-05-30,Europe,iPhone,GameAds
5-a-a4bab4-a,2020-05-30,SEA,iPhone,GameAds
66fb46240cf-,2020-05-30,Europe,iPhone,GameAds
d8c25f-5ab91,2020-05-30,Europe,iPhone,GameAds
f-8--a93-_c4,2020-05-30,CIS,iPhone,GameAds
8c1b8c94151-,2020-05-30,Europe,iPhone,GameAds
47c46-56d15a,2020-05-30,North America,iPhone,GameAds
6_7422f52f_8,2020-05-30,CIS,iPhone,GameAds
72f78f632473,2020-05-30,North America,iPhone,GameAds
84-16b_b763_,2020-05-30,CIS,iPhone,GameAds
3650b1-22cf9,2020-05-30,SEA,iPhone,GameAds
82393bb95c48,2020-05-30,South America,iPhone,GameAds
5_0f98-4c58f,2020-05-30,CIS,iPhone,GameAds
609560d30199,2020-05-30,Europe,iPhone,GameAds
0f94_-ba43ff,2020-05-30,CIS,iPhone,GameAds
-88bb_b---3a,2020-05-30,North America,iPhone,GameAds
b36f55fb-c9d,2020-05-30,Europe,iPhone,GameAds
c869_8-90b17,2020-05-30,North America,iPhone,GameAds
f9ca9b03aa-8,2020-05-30,CIS,iPhone,GameAds
d39fcb68c__4,2020-05-30,North America,iPhone,GameAds
f9827a51970b,2020-05-30,Europe,iPhone,GameAds
ddfbb-2bd_40,2020-05-30,Europe,iPhone,GameAds
7112d25c7_88,2020-05-30,CIS,iPhone,GameAds
1c133548c-_8,2020-05-30,North America,iPhone,GameAds
c673-74dd836,2020-05-30,CN,iPhone,SenseAds
6ca6009f4f73,2020-05-30,Europe,iPhone,GameAds
54b_b900-d2a,2020-05-30,Europe,iPhone,GameAds
f51142_3-5f7,2020-05-30,North America,iPhone,GameAds
-f3_22_-6d96,2020-05-30,CN,iPhone,GameAds
668b3a5_-7dc,2020-05-30,Europe,iPhone,GameAds
33f-9343f57a,2020-05-30,North America,iPhone,GameAds
20cd-5917066,2020-05-30,Europe,iPhone,GameAds
_-10-6c226c1,2020-05-30,CIS,iPhone,GameAds
427ad939f2-9,2020-05-30,North America,iPhone,GameAds
f_48_3_358-1,2020-05-30,North America,iPhone,GameAds
c5154f7a_d40,2020-05-30,Europe,iPhone,GameAds
28472b_a_1_5,2020-05-30,Europe,iPhone,GameAds
479_f45b08c_,2020-05-30,CIS,iPhone,GameAds
7f70216d2c_1,2020-05-30,North America,iPhone,SenseAds
234fc71cf11-,2020-05-30,Europe,iPhone,GameAds
c95a0584c5b7,2020-05-30,Africa,iPhone,GameAds
406_62-12_63,2020-05-30,SEA,iPhone,GameAds
55ba00cb21d7,2020-05-30,North America,iPhone,GameAds
2d8fc0-53b09,2020-05-30,North America,iPhone,GameAds
f1_151a18dfc,2020-05-30,CIS,iPhone,SenseAds
09533_f8a-7-,2020-05-30,North America,iPhone,GameAds
25b_28ac9fd-,2020-05-30,SEA,iPhone,GameAds
7b45_a281f08,2020-05-30,North America,iPhone,GameAds
14708_0-2c_a,2020-05-30,SEA,iPhone,GameAds
3-40f-0d69fb,2020-05-30,North America,iPhone,SenseAds
5884d45dab68,2020-05-30,Europe,iPhone,GameAds
_67a938f_933,2020-05-30,North America,iPhone,GameAds
238-56ccc659,2020-05-30,CIS,iPhone,GameAds
8-566d62752a,2020-05-30,CN,iPhone,GameAds
fc8-552387-2,2020-05-30,Europe,iPhone,GameAds
98d56-6_adb4,2020-05-30,CIS,iPhone,GameAds
0478b8fb2c-a,2020-05-30,Europe,iPhone,SenseAds
60_1af96-f7-,2020-05-30,CN,iPhone,GameAds
118b0dfb9117,2020-05-30,North America,iPhone,GameAds
5_c571f65978,2020-05-30,SEA,iPhone,GameAds
7b72975ff37a,2020-05-30,North America,iPhone,GameAds
a7af60ddf7-a,2020-05-30,Africa,iPhone,SenseAds
d7d85b6b0c3a,2020-05-30,North America,iPhone,GameAds
60-0f-071976,2020-05-30,Europe,iPhone,GameAds
d331b51ba42b,2020-05-30,Europe,iPhone,SenseAds
c261a9dd10-8,2020-05-30,Europe,iPhone,GameAds
9_--66510fa1,2020-05-30,Europe,iPhone,SenseAds
1543c53d3657,2020-05-30,North America,iPhone,GameAds
3281181ccd2c,2020-05-30,CIS,iPhone,GameAds
9da152988607,2020-05-30,North America,iPhone,GameAds
c7c15f0b4b_1,2020-05-30,Australia,iPhone,SenseAds
d-675248--af,2020-05-30,Europe,iPhone,GameAds
3a36a467c_b6,2020-05-30,Europe,iPhone,GameAds
abc_af721_ad,2020-05-30,South America,iPhone,GameAds
_-393a986f-c,2020-05-30,North America,iPhone,GameAds
2c-2cc93fa12,2020-05-30,North America,iPhone,SenseAds
f930082f594d,2020-05-30,Europe,iPhone,SenseAds
07982d457-7a,2020-05-30,North America,iPhone,GameAds
-b961a9a2224,2020-05-30,CN,iPhone,GameAds
65-448_a-43f,2020-05-30,Australia,iPhone,GameAds
2c1_b68f5d74,2020-05-30,North America,iPhone,SenseAds
4bb439468774,2020-05-30,North America,iPhone,GameAds
--dc7d59--da,2020-05-30,South America,iPhone,SenseAds
c2dc6918cd00,2020-05-30,CIS,iPhone,GameAds
8368-6_99650,2020-05-30,Europe,iPhone,SenseAds
614_bf4d3-57,2020-05-30,North America,iPhone,GameAds
f648326__9a7,2020-05-30,North America,iPhone,GameAds
6742856b6-4c,2020-05-30,North America,iPhone,GameAds
a76d761_2540,2020-05-30,Europe,iPhone,SenseAds
c75a4c7d-d7a,2020-05-30,Africa,iPhone,GameAds
57cdcf27-bd4,2020-05-30,SEA,iPhone,SenseAds
381547196588,2020-05-30,North America,iPhone,GameAds
0-d7815c9ca9,2020-05-30,North America,iPhone,GameAds
18155d4d5267,2020-05-30,Europe,iPhone,GameAds
d66f1662-859,2020-05-30,Europe,iPhone,GameAds
4cfd90ac-7_3,2020-05-30,CN,iPhone,GameAds
748c629da44-,2020-05-30,Europe,iPhone,GameAds
1b998b78f-0c,2020-05-30,CN,iPhone,GameAds
6_58b96fc12-,2020-05-30,Europe,iPhone,GameAds
dd16_2-a3ca_,2020-05-30,Europe,iPhone,GameAds
c_522f1fc49f,2020-05-30,North America,iPhone,GameAds
c7_b81951d15,2020-05-30,North America,iPhone,GameAds
ab1d9ca6a9fa,2020-05-30,Australia,iPhone,GameAds
96a7-7197056,2020-05-30,South America,iPhone,GameAds
23d8a0292bc4,2020-05-30,North America,iPhone,GameAds
f7afb0296a42,2020-05-30,Europe,iPhone,GameAds
918-15db66f3,2020-05-30,South America,iPhone,GameAds
65599f37ddd0,2020-05-30,Europe,iPhone,SenseAds
55481-0_639f,2020-05-30,Africa,iPhone,SenseAds
4a86b1a_8c-1,2020-05-30,North America,iPhone,GameAds
6_5-32c589aa,2020-05-30,North America,iPhone,GameAds
1c7_f_f76f1d,2020-05-30,Europe,iPhone,SenseAds
48128-8_07a_,2020-05-30,Europe,iPhone,GameAds
2b8dc82177c4,2020-05-30,Africa,iPhone,GameAds
76cc-47a790c,2020-05-30,Europe,iPhone,GameAds
_d467032dc-_,2020-05-30,SEA,iPhone,GameAds
a10_b4aaca42,2020-05-30,North America,iPhone,GameAds
9_4f6-19916f,2020-05-30,South America,iPhone,SenseAds
_3a9__78bd66,2020-05-30,North America,iPhone,GameAds
dc5a3200cd2b,2020-05-30,SEA,iPhone,GameAds
43da416849_8,2020-05-30,North America,iPhone,SenseAds
381cbc59aa32,2020-05-30,Europe,iPhone,GameAds
5_d-88_4cbb9,2020-05-30,Europe,iPhone,GameAds
c25ab9f0b9-4,2020-05-30,North America,iPhone,SenseAds
5288f091c770,2020-05-30,North America,iPhone,GameAds
-0_771980348,2020-05-30,CIS,iPhone,GameAds
0863-0a2426-,2020-05-30,SEA,iPhone,GameAds
1d1ab-28-c4-,2020-05-30,North America,iPhone,GameAds
28589187_-9c,2020-05-30,North America,iPhone,GameAds
